0000 0000 0000 0000 0000 001E,0.105323824417602,-5.75,0.0174232960161459,2016-02-05 19:14:03:880
0000 0000 0000 0000 0000 001E,0.791893042491081,-1.8125,0.130999676177185,2016-02-05 19:14:03:930
0000 0000 0000 0000 0000 001E,-0.148185330905465,-1.1875,-0.0245137023830381,2016-02-05 19:14:03:976
0000 0000 0000 0000 0000 001E,-0.270978818850297,1.8125,-0.0448269344665504,2016-02-05 19:14:04:044
0000 0000 0000 0000 0000 001E,-0.221132765861089,-3.9375,-0.0360836713398568,2016-02-05 19:14:04:153
0000 0000 0000 0000 0000 001E,0,-11.5625,0,2016-02-05 19:14:04:180
0000 0000 0000 0000 0000 001E,-0.974727718412399,-5.1875,-0.159052660061855,2016-02-05 19:14:04:189
0000 0000 0000 0000 0000 001E,0.222967959206972,-3.3125,0.0363831317716027,2016-02-05 19:14:04:215
0000 0000 0000 0000 0000 001E,-0.27418327851757,2.6875,-0.0447402684554098,2016-02-05 19:14:04:240
0000 0000 0000 0000 0000 001E,-0.0679697722653751,-4.5625,-0.0112007314911357,2016-02-05 19:14:04:328
0000 0000 0000 0000 0000 001E,0.404206332781458,-1.8125,0.0666091182831295,2016-02-05 19:14:04:346
0000 0000 0000 0000 0000 001E,0.43001431087627,5.1875,0.0708620122289925,2016-02-05 19:14:04:388
0000 0000 0000 0000 0000 001E,0.0771515676493162,-7,0.0127137985689617,2016-02-05 19:14:04:432
0000 0000 0000 0000 0000 001E,-0.12448744369848,3.9375,-0.0205142725127954,2016-02-05 19:14:04:444
0000 0000 0000 0000 0000 001E,-0.751346412771691,15.5625,-0.12226955456008,2016-02-05 19:14:04:602
0000 0000 0000 0000 0000 001E,0.0438470950071854,-2.6875,0.00713541009067296,2016-02-05 19:14:04:639
0000 0000 0000 0000 0000 001E,-0.113395552717138,-3.3125,-0.0188312570247116,2016-02-05 19:14:04:701
0000 0000 0000 0000 0000 001E,-0.09691485138689,7,-0.0160943567207678,2016-02-05 19:14:04:721
0000 0000 0000 0000 0000 001E,0.393653100775196,-6.375,0.0653727817506553,2016-02-05 19:14:04:737
0000 0000 0000 0000 0000 001E,-0.442229117780248,8.5,-0.0734396542120533,2016-02-05 19:14:04:762
0000 0000 0000 0000 0000 001E,0.570688697989714,-4.5625,0.0947725487943063,2016-02-05 19:14:04:775
0000 0000 0000 0000 0000 001E,-0.170974307348885,6.375,-0.0283931869386469,2016-02-05 19:14:04:797
0000 0000 0000 0000 0000 001E,0.0311245059918397,-2.6875,0.0051687527249111,2016-02-05 19:14:04:813
0000 0000 0000 0000 0000 001E,-0.246345416477474,-0.5625,-0.0409098394371671,2016-02-05 19:14:04:833
0000 0000 0000 0000 0000 001E,0.0532825458315164,2.6875,0.0088484714915333,2016-02-05 19:14:04:851
0000 0000 0000 0000 0000 001E,-0.107380640833922,9.125,-0.0178323787712021,2016-02-05 19:14:04:874
0000 0000 0000 0000 0000 001E,-0.737419943505983,-3.3125,-0.120198849797226,2016-02-05 19:14:04:930
0000 0000 0000 0000 0000 001E,-0.114521440856853,2.6875,-0.0186669015251595,2016-02-05 19:14:04:942
0000 0000 0000 0000 0000 001E,-0.454841944109021,-7.875,-0.0741388661954395,2016-02-05 19:14:04:971
0000 0000 0000 0000 0000 001E,-0.963367287456654,5.75,-0.157028082715021,2016-02-05 19:14:04:988
0000 0000 0000 0000 0000 001E,-0.767696191379777,-3.9375,-0.125133853525636,2016-02-05 19:14:05:044
0000 0000 0000 0000 0000 001E,-1.39438245589793,18.875,-0.227283203895343,2016-02-05 19:14:05:066
0000 0000 0000 0000 0000 001E,-1.05053462793976,0.5625,-0.174266181024013,2016-02-05 19:14:05:198
0000 0000 0000 0000 0000 001E,-0.59624800394514,0.5625,-0.0989076036403329,2016-02-05 19:14:05:209
