1,-0.00442203631588527,145243
1,-0.0288778572907106,179060
1,0.0555917931688809,326269
1,0,473887
3,9.59523699922797E-11,554465
1,-0.00846483396465195,589254
1,0.161575529450695,601342
3,1.95826089248503,675397
1,-0.137830351787163,750132
3,0,775340
1,-0.0245342804743232,875006
3,-2.13958269462287,909073
3,0.286193127701664,950020
1,0.0358026202771639,970473
1,-0.159591387682682,991890
3,0.577032109487251,1067641
1,0,1145582
3,0.00421531704579774,1183476
3,-0.105289757412399,1211301
1,0.178988728005865,1260619
3,-0.858465686730287,1329608
1,-0.0280772013723837,1364963
1,0.10932077689466,1382829
3,0,1400805
1,-0.0665959151663945,1510518
3,2.06568419038551,1566742
1,-2.4614173794828,1611292
3,1.58225661359707,1695766
1,0.0205700368615061,1740862
1,-0.0978388825808178,1755834
3,-2.87669926910648,1781483
3,-0.0941537311993838,1797041
3,-0.613641270379978,1945839
1,2.02548762643482,1995901
3,0.19247972936235,2092973
1,0.0373403624823156,2153168
3,-0.019698291512022,2192125
3,-0.141210174965055,2212872
3,3.65938387550893,2334696
1,-0.014410661583866,2367344
1,-0.0764572133201104,2678262
3,0.679011016085783,2739746
1,0.0150346783877821,2775693
1,-0.0338367520182945,2804554
3,-3.00659422572024,2824683
1,-0.0559218061043327,2926642
3,-0.856092595418764,2965562
3,0.2349702579869,3002967
1,-0.027858273743867,3031806
1,0.0659171447856923,3046621
3,2.38092338715239,3147959
1,0,3198841
3,0.127024258584807,3247903
3,-2.71726802564722,3252036
1,0.0653875125544022,3335854
1,-2.66933210233581,3430425
3,-1.4775106366711,3529966
1,-0.217538744271893,3574067
3,0.0554504170839227,3626829
3,0.0695042489893526,3661955
1,0.0709092724368283,3724322
3,0.408671953465015,3805331
1,0,3838581
1,-0.096636732472416,3858792
3,-0.134294969964808,3965310
1,-0.0556720792794167,4011736
3,-0.0387244356765438,4066183
1,-0.312800288276748,4151503
3,-0.331814780357576,4189793
3,0.0464057451054932,4210837
1,0.0367560573982591,4257778
1,-0.0236685046049433,4278408
3,1.84695556054092,4386908
1,-0.0184229267280411,4463011
3,-2.07256192965281,4529913
1,-0.0527671961960357,4595549
3,0.0493952725383264,4638650
3,-0.0830071484428125,4668062
1,0.0159061356454889,4687642
3,3.52582644417851,4790900
1,0.00929714201391895,4824482
1,0.0154363065882644,4856114
3,-0.0252023933644401,4887772
1,0.032454719175807,4989804
3,-2.85090285383397,5022906
3,0.0944761817231972,5074589
1,0.0138391254440324,5095652
3,0.557978116544652,5210228
1,2.48954391555467,5239601
3,0,5292135
1,0.0996831405239874,5400313
3,-0.178496684359829,5428911
3,4.35204979330915,5486243
1,0.0519531042187563,5541669
1,0.00462164342978278,5647320
1,0,5669065
3,0.0307873522995246,5701212
1,-0.0644652444659602,5817217
3,0.15125125165687,5840028
3,0.0542305748683889,5885047
1,0.0267524983837208,5908476
1,-0.00374580948800943,6077877
3,0.363452504891088,6282709
1,0.113828423230468,6361654
3,-0.663011436352853,6422861
1,-0.0256936039781103,6456674
1,0,6480672
3,0.151495749927783,6516330
1,-0.126834534710046,6626139
3,-2.35106344759886,6650287
3,-0.110378472771662,6694524
3,1.9442242738446,6868316
1,0.00394953692469468,6896910
1,0.2171747590808,7217498
1,0,7328020
3,-0.695128407973698,7435882
1,0,7477643
1,0.0382425791040085,7490411
3,0.0112617482557804,7522597
1,0,7628555
3,3.2023638029147,7655098
3,0,7678055
1,-2.91729325216362,7714753
3,-0.275915546211504,7798393
1,0.0166246042014225,7855192
3,-0.0185776587750753,7903526
3,-0.0378131534112894,7929352
1,2.2607044355021,8118596
1,-0.0579768760389454,8152284
3,-0.12837371528991,8218425
1,0.102648383027926,8291107
3,-2.01482245432409,8340809
1,0.300712086220168,8419227
3,1.40464748043971,8484723
1,-2.19689101063691,8534580
3,2.90408269171316,8645144
1,0.0685878181596838,8688335
3,-0.00970178723996067,8745802
1,0.0451526955798022,8835848
3,-3.80231708925267,8857653
3,-0.0476557925043919,8898637
1,-0.0126904309142418,8951277
3,0.502522489184227,9056046
1,-0.0479977636881923,9108501
3,0.0122688355088759,9135643
3,-0.696193059262238,9299761
3,0.145271359151088,9340095
1,0.00909132167161586,9350554
3,3.01427889457095,9493013
1,0.0228493397162325,9505455
3,-1.52514200783599,9621395
3,-2.15982112535552,9739180
3,0.0576994091580502,9756105
1,0.0283283294172252,9833373
3,0.779321180079304,9916501
1,0.00485731161402635,9933898
3,-0.185620040232525,10042767
1,0.0754422727799449,10095950
3,0.0227091714531544,10128773
3,0.0230549719061342,10149952
1,-0.0189963138032983,10244544
1,-0.0113711564884608,10373365
1,0.032363654942336,10493729
1,-0.135799657915232,10511707
1,0.0262516801075268,10648660
3,0.444632844040191,10727588
1,-0.0146171567844812,10748874
1,0.0331881903143586,10778299
3,0.0187253125479371,10857968
1,0.0630548829701371,10919440
3,-0.0486269310726866,10938299
3,0.0749521676680849,10983901
1,-0.0838899149557626,11049690
3,-2.34068525217915,11106770
1,-0.0108886838525518,11139376
3,0.536323454860378,11248796
3,0.0577888666650889,11333290
1,0.0578395226249705,11430127
3,-3.15913791521996,11484481
1,-0.0493917396288762,11519100
1,0.0372762233758302,11532199
3,0.024367155725229,11564635
3,0.640346517386907,11707990
1,-2.06754775774406,11790033
3,-0.359451495954131,11875074
1,0.0733485428871865,11933715
3,0.0306212437940947,11970749
3,0.0158060743881911,12001641
1,0.0289429032927298,12163475
1,-0.156175035982728,12175981
3,-0.249965004899314,12251676
3,0.00545827883787745,12341133
3,-0.0304728211689082,12373180
1,-0.0306686852931632,12413847
3,3.36284411742323,12504585
1,-2.26931300818511,12542286
1,-0.097243935712579,12567392
3,0,12602557
1,-0.0122081503304471,12806261
3,-0.0926739089174747,12908148
1,0.00912283037198958,12940856
1,0.03037897405587,12956929
3,0.0105182023803116,13000993
1,0.0219100209775304,13182955
1,0.024704338477105,13202720
3,-0.0646920781289851,13302904
1,0,13349632
3,-0.00635402298102766,13379750
3,0.0913699943862283,13411814
1,0.0364606668160094,13489491
3,0.261969471364442,13559061
1,0.0109988117763661,13578279
3,-3.07542147216079,13701953
1,0.0252276543528794,13752783
3,-0.0410307448294697,13797156
3,-0.0930413967225609,13828644
1,0,13842513
3,0.556516024509557,13927789
1,-0.00459316736590595,13970926
1,-0.104916469703481,13989542
3,-0.0112603198579436,14014515
3,-0.189095700755742,14190104
3,-0.232449768972277,14225814
1,2.11430481985959,14243047
3,-0.172929515751466,14341581
1,0.0388048358896925,14365938
3,0.0058276492773342,14425368
3,2.82956944062317,14541676
1,-0.0183589226361463,14651172
3,-0.439241255688433,14726652
1,-0.0106809854533523,14773778
1,0.483720457118596,14780844
3,-0.00519050567650309,14820724
3,0,14857754
1,-0.0898566893632691,14916420
3,3.18088091807704,14994834
1,0.0141222427356691,15020146
3,-0.623625884907313,15186662
1,0.00975518694996315,15260249
3,0.394205311772807,15334061
3,-3.02222312225197,15416620
1,0.215061269112188,15501502
3,-2.15788238520911,15570617
1,-0.0119521516167724,15624061
1,-0.0383025768748038,15636809
3,0.0356796604242349,15666413
1,-0.394756787711378,15759229
3,-0.734344128748784,15802057
3,-0.0724166378287524,15822285
1,0.0089405057265015,15868458
1,-0.0290277298884738,15984521
1,0.0990428498985762,15999311
1,1.95466134860863,16280192
3,0.703980543413348,16388263
1,0.0281138444265317,16407878
3,0.010209001954901,16483920
1,0.213845802919705,16566349
3,-2.41229737288645,16617108
1,-0.0150742860818106,16663524
3,-0.438816214608511,16765322
1,0.0202907321026003,16800899
1,-0.0507938468740247,16810512
3,-3.58304262726065,16834550
1,0.0210375376992675,16951120
3,0.708227249932493,17006840
1,0.00486132544154834,17051562
1,0.102450954678976,17226700
1,0.101485641540807,17382110
1,0,17538691
3,-0.667537253919067,17610300
1,-2.26716241951573,17648961
3,0.0128050259624463,17686564
1,-0.09648873629088,17782629
3,3.51457343321679,17808406
3,0.0090467687547487,17862379
1,-2.293394447264,17890999
3,-0.384267903810174,17997071
1,-0.00422381316932232,18031518
1,0.0795807980659532,18049925
1,0.14653566248187,18347295
3,-0.0872086533309519,18411397
1,-0.015653719357114,18440873
1,-0.0398873708287396,18465356
3,-2.43462239923708,18514684
1,-0.0712264781678505,18602327
3,-0.289151944334781,18646400
3,-0.130357313119756,18672620
1,0.0132173906178099,18713154
3,2.90304246685243,18812223
1,0.00940050922182431,18844852
1,-0.0972207012583629,18869964
3,-0.00913136068670134,18919169
1,-0.152365690659456,19024802
3,-3.02367274592948,19059016
3,-0.00821413851692354,19118460
1,0.0464919066888851,19171939
3,0.499491717228548,19274869
1,-0.0086279442687261,19285125
1,0.0375528744472229,19311130
3,-0.997936136884829,19379088
3,-0.00440997498238833,19489810
3,3.11626380744579,19636470
3,-0.0567373053683471,19679500
1,-0.0088017458157205,19714185
3,-3.58377875712809,19807164
3,0.0848240653880898,19922292
1,-0.0419774114511693,20015405
3,0.970407143737896,20060161
3,-0.424592391304348,20091211
1,0.0197012719771629,20114542
1,-0.154747913585464,20133474
3,-0.0964435768510727,20207657
1,-0.185949921454753,20273937
3,0.0566925099851384,20293785
1,0,20526021
3,-1.29191911047549,20611159
1,-0.0331867402322511,20654306
1,0.124269889544948,20673952
3,-0.00500693440387199,20708680
3,0.554817771212681,20743883
1,0.0145192164733868,20811136
3,0.49605610264885,20891532
1,-0.0405170625453791,20907546
1,-0.06924403681434,20942804
3,0.195579126237401,21013865
1,-0.424331931806564,21081676
3,2.71184298746687,21108574
1,-0.0222057051252923,21209978
3,-1.95813990616232,21259686
3,0,21287566
1,0.00975109586715825,21310127
3,2.74644557082676,21415039
3,-0.0608946832874165,21503242
1,-0.0562341644592886,21596922
3,-0.573876930592409,21670610
1,-0.0321612476005871,21703198
1,-0.368653265383164,21711145
3,-0.114797550063617,21742918
1,-0.28658366592323,21853974
3,2.42973922026393,21879772
1,0.0746037051184107,21989045
3,-0.362836995922066,22053482
1,0.1283154241956,22084178
1,-0.0481515950889994,22104459
3,-0.0817882407789974,22143033
3,-0.827481621856822,22274031
3,-0.0818268465373497,22321769
1,-0.146232948672122,22345608
3,3.93285919173048,22435246
1,3.58067783078379,22495358
3,0.147482833784722,22534569
3,-0.449979748008244,22635485
1,1.01354037630989,22851477
3,-0.132521556972043,23029731
1,3.18370138942793,23080278
1,-1.54897523339073,23091311
3,-1.92029469853125,23145680
3,-3.15807754497527,23164079
1,-0.700072034698913,23301423
3,1.40989494946936,23361484
1,0.0404524460461456,23451282
3,-0.0545256343629738,23477900
1,0.0159659474865937,23703500
1,0,23964594
3,-0.422993588319135,24053919
1,0.64115237697335,24124712
3,0.266158594750756,24163992
3,-0.453478517899369,24303969
3,3.28748858298539,24399769
1,-1.67504542017897,24572850
1,0.0554733727810649,24723086
1,2.80145716521059,24738424
3,-0.738870532169379,24800243
1,0.508580235033058,24859112
1,0.677877148607213,24959235
3,0.131277323948052,25056886
1,2.21824654019266,25110683
